gdax,BANDEUR,crypto,Band Protocol-Euro,EUR,1,0.0001,0.01,BAND-EUR
gdax,BANDGBP,crypto,Band Protocol-British Pound,GBP,1,0.0001,0.01,BAND-GBP
gdax,BANDUSD,crypto,Band Protocol-United States Dollar,USD,1,0.0001,0.01,BAND-USD
gdax,BATETH,crypto,Basic Attention Token-Ether,ETH,1,0.00000001,1,BAT-ETH
gdax,BATUSDC,crypto,Basic Attention Token-USD Coin,USDC,1,0.000001,1,BAT-USDC
gdax,BCHBTC,crypto,Bitcoin Cash-Bitcoin,BTC,1,0.00001,0.00000001,BCH-BTC
gdax,BCHEUR,crypto,Bitcoin Cash-Euro,EUR,1,0.01,0.00000001,BCH-EUR
gdax,BCHGBP,crypto,Bitcoin Cash-British Pound,GBP,1,0.01,0.00000001,BCH-GBP
gdax,BCHUSD,crypto,Bitcoin Cash-United States Dollar,USD,1,0.01,0.00000001,BCH-USD
gdax,BTCEUR,crypto,Bitcoin-Euro,EUR,1,0.01,0.00000001,BTC-EUR
gdax,BTCGBP,crypto,Bitcoin-British Pound,GBP,1,0.01,0.00000001,BTC-GBP
gdax,BTCUSD,crypto,Bitcoin-United States Dollar,USD,1,0.01,0.00000001,BTC-USD
gdax,BTCUSDC,crypto,Bitcoin-USD Coin,USDC,1,0.01,0.00000001,BTC-USDC
gdax,CGLDBTC,crypto,Celo-Bitcoin,BTC,1,0.00000001,0.01,CGLD-BTC
gdax,CGLDEUR,crypto,Celo-Euro,EUR,1,0.0001,0.01,CGLD-EUR
gdax,CGLDGBP,crypto,Celo-British Pound,GBP,1,0.0001,0.01,CGLD-GBP
gdax,CGLDUSD,crypto,Celo-United States Dollar,USD,1,0.0001,0.01,CGLD-USD
gdax,COMPBTC,crypto,Compound-Bitcoin,BTC,1,0.000001,0.001,COMP-BTC
gdax,COMPUSD,crypto,Compound-United States Dollar,USD,1,0.01,0.001,COMP-USD
gdax,CVCUSDC,crypto,Civic-USD Coin,USDC,1,0.000001,1,CVC-USDC
gdax,DAIUSD,crypto,Dai-United States Dollar,USD,1,0.000001,0.00001,DAI-USD
gdax,DAIUSDC,crypto,Dai-USD Coin,USDC,1,0.000001,0.00001,DAI-USDC
gdax,DASHBTC,crypto,Dash-Bitcoin,BTC,1,0.00000001,0.001,DASH-BTC
gdax,DASHUSD,crypto,Dash-United States Dollar,USD,1,0.001,0.001,DASH-USD
gdax,DNTUSDC,crypto,district0x-USD Coin,USDC,1,0.000001,1,DNT-USDC
gdax,EOSBTC,crypto,EOS-Bitcoin,BTC,1,0.000001,0.1,EOS-BTC
gdax,EOSEUR,crypto,EOS-Euro,EUR,1,0.001,0.1,EOS-EUR
gdax,EOSUSD,crypto,EOS-United States Dollar,USD,1,0.001,0.1,EOS-USD
gdax,ETCBTC,crypto,Ether Classic-Bitcoin,BTC,1,0.000001,0.00000001,ETC-BTC
gdax,ETCEUR,crypto,Ether Classic-Euro,EUR,1,0.001,0.00000001,ETC-EUR
gdax,ETCGBP,crypto,Ether Classic-British Pound,GBP,1,0.001,0.00000001,ETC-GBP
gdax,ETCUSD,crypto,Ether Classic-United States Dollar,USD,1,0.001,0.00000001,ETC-USD
gdax,ETHBTC,crypto,Ether-Bitcoin,BTC,1,0.00001,0.00000001,ETH-BTC
gdax,ETHDAI,crypto,Ether-Dai,DAI,1,0.01,0.0001,ETH-DAI
gdax,ETHEUR,crypto,Ether-Euro,EUR,1,0.01,0.00000001,ETH-EUR
gdax,ETHGBP,crypto,Ether-British Pound,GBP,1,0.01,0.00000001,ETH-GBP
gdax,ETHUSD,crypto,Ether-United States Dollar,USD,1,0.01,0.00000001,ETH-USD
gdax,ETHUSDC,crypto,Ether-USD Coin,USDC,1,0.01,0.00000001,ETH-USDC
gdax,GNTUSDC,crypto,Golem-USD Coin,USDC,1,0.000001,1,GNT-USDC
gdax,KNCBTC,crypto,Kyber Network-Bitcoin,BTC,1,0.00000001,0.1,KNC-BTC
gdax,KNCUSD,crypto,Kyber Network-United States Dollar,USD,1,0.0001,0.1,KNC-USD
gdax,LINKETH,crypto,Chainlink-Ether,ETH,1,0.00000001,0.01,LINK-ETH
gdax,LINKEUR,crypto,Chainlink-Euro,EUR,1,0.00001,0.01,LINK-EUR
gdax,LINKGBP,crypto,Chainlink-British Pound,GBP,1,0.00001,0.01,LINK-GBP
gdax,LINKUSD,crypto,Chainlink-United States Dollar,USD,1,0.00001,0.01,LINK-USD
gdax,LOOMUSDC,crypto,Loom Network-USD Coin,USDC,1,0.000001,1,LOOM-USDC
gdax,LRCUSD,crypto,Loopring-United States Dollar,USD,1,0.0001,0.000001,LRC-USD
gdax,LTCBTC,crypto,Litecoin-Bitcoin,BTC,1,0.000001,0.00000001,LTC-BTC
gdax,LTCEUR,crypto,Litecoin-Euro,EUR,1,0.01,0.00000001,LTC-EUR
gdax,LTCGBP,crypto,Litecoin-British Pound,GBP,1,0.01,0.00000001,LTC-GBP
gdax,LTCUSD,crypto,Litecoin-United States Dollar,USD,1,0.01,0.00000001,LTC-USD
gdax,MANAUSDC,crypto,Decentraland-USD Coin,USDC,1,0.000001,1,MANA-USDC
gdax,MKRBTC,crypto,Maker-Bitcoin,BTC,1,0.00001,0.000001,MKR-BTC
gdax,MKRUSD,crypto,Maker-United States Dollar,USD,1,0.0001,0.000001,MKR-USD
gdax,NMRBTC,crypto,Numeraire-Bitcoin,BTC,1,0.00000001,0.001,NMR-BTC
gdax,NMREUR,crypto,Numeraire-Euro,EUR,1,0.0001,0.001,NMR-EUR
gdax,NMRGBP,crypto,Numeraire-British Pound,GBP,1,0.0001,0.001,NMR-GBP
gdax,NMRUSD,crypto,Numeraire-United States Dollar,USD,1,0.0001,0.001,NMR-USD
gdax,OMGBTC,crypto,OMG Network-Bitcoin,BTC,1,0.00000001,0.1,OMG-BTC
gdax,OMGEUR,crypto,OMG Network-Euro,EUR,1,0.0001,0.1,OMG-EUR
gdax,OMGGBP,crypto,OMG Network-British Pound,GBP,1,0.0001,0.1,OMG-GBP
gdax,OMGUSD,crypto,OMG Network-United States Dollar,USD,1,0.0001,0.1,OMG-USD
gdax,OXTUSD,crypto,Orchid-United States Dollar,USD,1,0.0001,1,OXT-USD
gdax,RENBTC,crypto,Ren-Bitcoin,BTC,1,0.00000001,1,REN-BTC
gdax,RENUSD,crypto,Ren-United States Dollar,USD,1,0.0001,0.000001,REN-USD
gdax,REPBTC,crypto,Augur-Bitcoin,BTC,1,0.000001,0.000001,REP-BTC
gdax,REPUSD,crypto,Augur-United States Dollar,USD,1,0.01,0.000001,REP-USD
gdax,UMABTC,crypto,UMA-Bitcoin,BTC,1,0.00000001,0.001,UMA-BTC
gdax,UMAEUR,crypto,UMA-Euro,EUR,1,0.001,0.001,UMA-EUR
gdax,UMAGBP,crypto,UMA-British Pound,GBP,1,0.001,0.001,UMA-GBP
gdax,UMAUSD,crypto,UMA-United States Dollar,USD,1,0.001,0.001,UMA-USD
gdax,UNIUSD,crypto,Uniswap-United States Dollar,USD,1,0.0001,0.000001,UNI-USD
gdax,WBTCBTC,crypto,Wrapped Bitcoin-Bitcoin,BTC,1,0.0001,0.00000001,WBTC-BTC
gdax,WBTCUSD,crypto,Wrapped Bitcoin-United States Dollar,USD,1,0.01,0.00000001,WBTC-USD
gdax,XLMBTC,crypto,Stellar-Bitcoin,BTC,1,0.00000001,1,XLM-BTC
gdax,XLMEUR,crypto,Stellar-Euro,EUR,1,0.000001,1,XLM-EUR
gdax,XLMUSD,crypto,Stellar-United States Dollar,USD,1,0.000001,1,XLM-USD
gdax,XRPBTC,crypto,XRP-Bitcoin,BTC,1,0.00000001,1,XRP-BTC
gdax,XRPEUR,crypto,XRP-Euro,EUR,1,0.0001,0.000001,XRP-EUR
gdax,XRPGBP,crypto,XRP-British Pound,GBP,1,0.0001,0.000001,XRP-GBP
gdax,XRPUSD,crypto,XRP-United States Dollar,USD,1,0.0001,0.000001,XRP-USD
gdax,XTZBTC,crypto,Tezos-Bitcoin,BTC,1,0.00000001,0.01,XTZ-BTC
gdax,XTZEUR,crypto,Tezos-Euro,EUR,1,0.00001,0.01,XTZ-EUR
gdax,XTZGBP,crypto,Tezos-British Pound,GBP,1,0.00001,0.01,XTZ-GBP
gdax,XTZUSD,crypto,Tezos-United States Dollar,USD,1,0.0001,0.01,XTZ-USD
gdax,YFIUSD,crypto,yearn.finance-United States Dollar,USD,1,0.01,0.000001,YFI-USD
gdax,ZECBTC,crypto,Zcash-Bitcoin,BTC,1,0.000001,0.0001,ZEC-BTC
gdax,ZECUSDC,crypto,Zcash-USD Coin,USDC,1,0.01,0.00000001,ZEC-USDC
gdax,ZRXBTC,crypto,0x-Bitcoin,BTC,1,0.00000001,0.00001,ZRX-BTC
gdax,ZRXEUR,crypto,0x-Euro,EUR,1,0.000001,0.00001,ZRX-EUR
gdax,ZRXUSD,crypto,0x-United States Dollar,USD,1,0.000001,0.00001,ZRX-USD

bitfinex,ABYSSUSD,crypto,The Abyss-US Dollar,USD,1,0.00001,0.00000001,tABSUSD
bitfinex,ADABTC,crypto,Cardano ADA-Bitcoin,BTC,1,0.00001,0.00000001,tADABTC
bitfinex,ADAUSD,crypto,Cardano ADA-US Dollar,USD,1,0.00001,0.00000001,tADAUSD
bitfinex,ADAUSDT,crypto,Cardano ADA-Tether USDt,USDT,1,0.00001,0.00000001,tADAUST
bitfinex,AGIUSD,crypto,SingularityNET-US Dollar,USD,1,0.00001,0.00000001,tAGIUSD
bitfinex,AIDUSD,crypto,AidCoin-US Dollar,USD,1,0.00001,0.00000001,tAIDUSD
bitfinex,AIONUSD,crypto,Aion-US Dollar,USD,1,0.00001,0.00000001,tAIOUSD
bitfinex,ALGOBTC,crypto,Algorand-Bitcoin,BTC,1,0.00001,0.00000001,tALGBTC
bitfinex,ALGOUSD,crypto,Algorand-US Dollar,USD,1,0.00001,0.00000001,tALGUSD
bitfinex,ALGOUSDT,crypto,Algorand-Tether USDt,USDT,1,0.00001,0.00000001,tALGUST
bitfinex,AMPLBTC,crypto,Ampleforth-Bitcoin,BTC,1,0.00001,0.00000001,tAMPBTC
bitfinex,AMPLUSD,crypto,Ampleforth-US Dollar,USD,1,0.00001,0.00000001,tAMPUSD
bitfinex,AMPLUSDT,crypto,Ampleforth-Tether USDt,USDT,1,0.00001,0.00000001,tAMPUST
bitfinex,ANTBTC,crypto,Aragon-Bitcoin,BTC,1,0.00001,0.00000001,tANTBTC
bitfinex,ANTETH,crypto,Aragon-Ethereum,ETH,1,0.00001,0.00000001,tANTETH
bitfinex,ANTUSD,crypto,Aragon-US Dollar,USD,1,0.00001,0.00000001,tANTUSD
bitfinex,ASTUSD,crypto,AirSwap-US Dollar,USD,1,0.00001,0.00000001,tASTUSD
bitfinex,ATMUSD,crypto,Atonomi-US Dollar,USD,1,0.00001,0.00000001,tATMUSD
bitfinex,ATOMBTC,crypto,Cosmos-Atom-Bitcoin,BTC,1,0.00001,0.00000001,tATOBTC
bitfinex,ATOMETH,crypto,Cosmos-Atom-Ethereum,ETH,1,0.00001,0.00000001,tATOETH
bitfinex,ATOMUSD,crypto,Cosmos-Atom-US Dollar,USD,1,0.00001,0.00000001,tATOUSD
bitfinex,AUCUSD,crypto,Auctus-US Dollar,USD,1,0.00001,0.00000001,tAUCUSD
bitfinex,AVAXUSD,crypto,Avalanche-US Dollar,USD,1,0.00001,0.00000001,tAVAX:USD
bitfinex,AVAXUSDT,crypto,Avalanche-Tether USDt,USDT,1,0.00001,0.00000001,tAVAX:UST
bitfinex,AVTUSD,crypto,Aventus-US Dollar,USD,1,0.00001,0.00000001,tAVTUSD
bitfinex,BCHBTC,crypto,Bitcoin Cash-Bitcoin,BTC,1,0.00001,0.00000001,tBABBTC
bitfinex,BCHUSD,crypto,Bitcoin Cash-US Dollar,USD,1,0.00001,0.00000001,tBABUSD
bitfinex,BCHUSDT,crypto,Bitcoin Cash-Tether USDt,USDT,1,0.00001,0.00000001,tBABUST
bitfinex,BALUSD,crypto,Balancer-US Dollar,USD,1,0.00001,0.00000001,tBALUSD
bitfinex,BALUSDT,crypto,Balancer-Tether USDt,USDT,1,0.00001,0.00000001,tBALUST
bitfinex,BANDUSD,crypto,Band-US Dollar,USD,1,0.00001,0.00000001,tBAND:USD
bitfinex,BANDUSDT,crypto,Band-Tether USDt,USDT,1,0.00001,0.00000001,tBAND:UST
bitfinex,BATBTC,crypto,Basic Attention Token-Bitcoin,BTC,1,0.00001,0.00000001,tBATBTC
bitfinex,BATETH,crypto,Basic Attention Token-Ethereum,ETH,1,0.00001,0.00000001,tBATETH
bitfinex,BATUSD,crypto,Basic Attention Token-US Dollar,USD,1,0.00001,0.00000001,tBATUSD
bitfinex,BFTUSD,crypto,BnkToTheFuture-US Dollar,USD,1,0.00001,0.00000001,tBFTUSD
bitfinex,BNTUSD,crypto,Bancor-US Dollar,USD,1,0.00001,0.00000001,tBNTUSD
bitfinex,BOXUSD,crypto,ContentBox-US Dollar,USD,1,0.00001,0.00000001,tBOXUSD
bitfinex,BSVBTC,crypto,Bitcoin SV-Bitcoin,BTC,1,0.00001,0.00000001,tBSVBTC
bitfinex,BSVUSD,crypto,Bitcoin SV-US Dollar,USD,1,0.00001,0.00000001,tBSVUSD
bitfinex,BTCCNHT,crypto,Bitcoin-Tether CNHt,CNHT,1,0.00001,0.00000001,tBTC:CNHT
bitfinex,BTCEUR,crypto,Bitcoin-Euro,EUR,1,0.00001,0.00000001,tBTCEUR
bitfinex,BTCGBP,crypto,Bitcoin-Pound Sterling,GBP,1,0.00001,0.00000001,tBTCGBP
bitfinex,BTCJPY,crypto,Bitcoin-Japanese Yen,JPY,1,0.00001,0.00000001,tBTCJPY
bitfinex,BTCUSD,crypto,Bitcoin-US Dollar,USD,1,0.00001,0.00000001,tBTCUSD
bitfinex,BTCUSDT,crypto,Bitcoin-Tether USDt,USDT,1,0.00001,0.00000001,tBTCUST
bitfinex,BTCXCHF,crypto,Bitcoin-CryptoFranc,XCHF,1,0.00001,0.00000001,tBTCXCH
bitfinex,BTGBTC,crypto,Bitcoin Gold-Bitcoin,BTC,1,0.00001,0.00000001,tBTGBTC
bitfinex,BTGUSD,crypto,Bitcoin Gold-US Dollar,USD,1,0.00001,0.00000001,tBTGUSD
bitfinex,BTSEUSD,crypto,BTSE-US Dollar,USD,1,0.00001,0.00000001,tBTSE:USD
bitfinex,BTTUSD,crypto,BitTorrent-US Dollar,USD,1,0.00001,0.00000001,tBTTUSD
bitfinex,CBTUSD,crypto,CommerceBlock-US Dollar,USD,1,0.00001,0.00000001,tCBTUSD
bitfinex,CHZUSD,crypto,socios.com Chiliz-US Dollar,USD,1,0.00001,0.00000001,tCHZUSD
bitfinex,CHZUSDT,crypto,socios.com Chiliz-Tether USDt,USDT,1,0.00001,0.00000001,tCHZUST
bitfinex,CLOUSD,crypto,Callisto-US Dollar,USD,1,0.00001,0.00000001,tCLOUSD
bitfinex,CNDUSD,crypto,Cindicator-US Dollar,USD,1,0.00001,0.00000001,tCNDUSD
bitfinex,CNHCNHT,crypto,CNH-Tether CNHt,CNHT,1,0.00001,0.00000001,tCNH:CNHT
bitfinex,CNNUSD,crypto,Content Neutrality Network-US Dollar,USD,1,0.00001,0.00000001,tCNNUSD
bitfinex,COMPUSD,crypto,Compound-US Dollar,USD,1,0.00001,0.00000001,tCOMP:USD
bitfinex,COMPUSDT,crypto,Compound-Tether USDt,USDT,1,0.00001,0.00000001,tCOMP:UST
bitfinex,CSUSD,crypto,Credits-US Dollar,USD,1,0.00001,0.00000001,tCSXUSD
bitfinex,CTXCUSD,crypto,Cortex-US Dollar,USD,1,0.00001,0.00000001,tCTXUSD
bitfinex,DAIBTC,crypto,Dai Stablecoin-Bitcoin,BTC,1,0.00001,0.00000001,tDAIBTC
bitfinex,DAIETH,crypto,Dai Stablecoin-Ethereum,ETH,1,0.00001,0.00000001,tDAIETH
bitfinex,DAIUSD,crypto,Dai Stablecoin-US Dollar,USD,1,0.00001,0.00000001,tDAIUSD
bitfinex,DAPPUSD,crypto,DAPP-US Dollar,USD,1,0.00001,0.00000001,tDAPP:USD
bitfinex,DAPPUSDT,crypto,DAPP-Tether USDt,USDT,1,0.00001,0.00000001,tDAPP:UST
bitfinex,DATABTC,crypto,Streamr-Bitcoin,BTC,1,0.00001,0.00000001,tDATBTC
bitfinex,DATAUSD,crypto,Streamr-US Dollar,USD,1,0.00001,0.00000001,tDATUSD
bitfinex,DGBUSD,crypto,Digibyte-US Dollar,USD,1,0.00001,0.00000001,tDGBUSD
bitfinex,DGXUSD,crypto,Digix Gold Token-US Dollar,USD,1,0.00001,0.00000001,tDGXUSD
bitfinex,MDOGEBTC,crypto,MegaDOGE-Bitcoin,BTC,1,0.00001,0.00000001,tDOGBTC
bitfinex,MDOGEUSD,crypto,MegaDOGE-US Dollar,USD,1,0.00001,0.00000001,tDOGUSD
bitfinex,MDOGEUSDT,crypto,MegaDOGE-Tether USDt,USDT,1,0.00001,0.00000001,tDOGUST
bitfinex,DOTUSD,crypto,Polkadot-US Dollar,USD,1,0.00001,0.00000001,tDOTUSD
bitfinex,DOTUSDT,crypto,Polkadot-Tether USDt,USDT,1,0.00001,0.00000001,tDOTUST
bitfinex,DRGNUSD,crypto,Dragonchain-US Dollar,USD,1,0.00001,0.00000001,tDRNUSD
bitfinex,DASHBTC,crypto,Dash-Bitcoin,BTC,1,0.00001,0.00000001,tDSHBTC
bitfinex,DASHUSD,crypto,Dash-US Dollar,USD,1,0.00001,0.00000001,tDSHUSD
bitfinex,DTAUSD,crypto,Data-US Dollar,USD,1,0.00001,0.00000001,tDTAUSD
bitfinex,DTHUSD,crypto,Dether-US Dollar,USD,1,0.00001,0.00000001,tDTHUSD
bitfinex,DTUSD,crypto,DragonToken-US Dollar,USD,1,0.00001,0.00000001,tDTXUSD
bitfinex,DUSKBTC,crypto,Dusk Network-Bitcoin,BTC,1,0.00001,0.00000001,tDUSK:BTC
bitfinex,DUSKUSD,crypto,Dusk Network-US Dollar,USD,1,0.00001,0.00000001,tDUSK:USD
bitfinex,PNTBTC,crypto,pNetwork-Bitcoin,BTC,1,0.00001,0.00000001,tEDOBTC
bitfinex,PNTETH,crypto,pNetwork-Ethereum,ETH,1,0.00001,0.00000001,tEDOETH
bitfinex,PNTUSD,crypto,pNetwork-US Dollar,USD,1,0.00001,0.00000001,tEDOUSD
bitfinex,EGLDUSD,crypto,Elrond-US Dollar,USD,1,0.00001,0.00000001,tEGLD:USD
bitfinex,EGLDUSDT,crypto,Elrond-Tether USDt,USDT,1,0.00001,0.00000001,tEGLD:UST
bitfinex,ELFUSD,crypto,aelf-US Dollar,USD,1,0.00001,0.00000001,tELFUSD
bitfinex,ENJUSD,crypto,Enjin-US Dollar,USD,1,0.00001,0.00000001,tENJUSD
bitfinex,EOSBTC,crypto,EOS-Bitcoin,BTC,1,0.00001,0.00000001,tEOSBTC
bitfinex,EOSDTUSD,crypto,EOSDT-US Dollar,USD,1,0.00001,0.00000001,tEOSDT:USD
bitfinex,EOSDTUSDT,crypto,EOSDT-Tether USDt,USDT,1,0.00001,0.00000001,tEOSDT:UST
bitfinex,EOSETH,crypto,EOS-Ethereum,ETH,1,0.00001,0.00000001,tEOSETH
bitfinex,EOSEUR,crypto,EOS-Euro,EUR,1,0.00001,0.00000001,tEOSEUR
bitfinex,EOSGBP,crypto,EOS-Pound Sterling,GBP,1,0.00001,0.00000001,tEOSGBP
bitfinex,EOSJPY,crypto,EOS-Japanese Yen,JPY,1,0.00001,0.00000001,tEOSJPY
bitfinex,EOSUSD,crypto,EOS-US Dollar,USD,1,0.00001,0.00000001,tEOSUSD
bitfinex,EOSUSDT,crypto,EOS-Tether USDt,USDT,1,0.00001,0.00000001,tEOSUST
bitfinex,ESSUSD,crypto,Essentia-US Dollar,USD,1,0.00001,0.00000001,tESSUSD
bitfinex,ETCBTC,crypto,Ethereum Classic-Bitcoin,BTC,1,0.00001,0.00000001,tETCBTC
bitfinex,ETCUSD,crypto,Ethereum Classic-US Dollar,USD,1,0.00001,0.00000001,tETCUSD
bitfinex,ETHBTC,crypto,Ethereum-Bitcoin,BTC,1,0.00001,0.00000001,tETHBTC
bitfinex,ETHEUR,crypto,Ethereum-Euro,EUR,1,0.00001,0.00000001,tETHEUR
bitfinex,ETHGBP,crypto,Ethereum-Pound Sterling,GBP,1,0.00001,0.00000001,tETHGBP
bitfinex,ETHJPY,crypto,Ethereum-Japanese Yen,JPY,1,0.00001,0.00000001,tETHJPY
bitfinex,ETHUSD,crypto,Ethereum-US Dollar,USD,1,0.00001,0.00000001,tETHUSD
bitfinex,ETHUSDT,crypto,Ethereum-Tether USDt,USDT,1,0.00001,0.00000001,tETHUST
bitfinex,ETPBTC,crypto,ETP-Bitcoin,BTC,1,0.00001,0.00000001,tETPBTC
bitfinex,ETPETH,crypto,ETP-Ethereum,ETH,1,0.00001,0.00000001,tETPETH
bitfinex,ETPUSD,crypto,ETP-US Dollar,USD,1,0.00001,0.00000001,tETPUSD
bitfinex,EURSUSD,crypto,EURS-US Dollar,USD,1,0.00001,0.00000001,tEUSUSD
bitfinex,EURTEUR,crypto,Tether EURt-Euro,EUR,1,0.00001,0.00000001,tEUTEUR
bitfinex,EURTUSD,crypto,Tether EURt-US Dollar,USD,1,0.00001,0.00000001,tEUTUSD
bitfinex,EVTUSD,crypto,Ethfinex Voting Token-US Dollar,USD,1,0.00001,0.00000001,tEVTUSD
bitfinex,FETUSD,crypto,Fetch.AI-US Dollar,USD,1,0.00001,0.00000001,tFETUSD
bitfinex,FETUSDT,crypto,Fetch.AI-Tether USDt,USDT,1,0.00001,0.00000001,tFETUST
bitfinex,FILUSD,crypto,Filecoin-US Dollar,USD,1,0.00001,0.00000001,tFILUSD
bitfinex,FILUSDT,crypto,Filecoin-Tether USDt,USDT,1,0.00001,0.00000001,tFILUST
bitfinex,FOAUSD,crypto,FOAM-US Dollar,USD,1,0.00001,0.00000001,tFOAUSD
bitfinex,FSNUSD,crypto,Fusion-US Dollar,USD,1,0.00001,0.00000001,tFSNUSD
bitfinex,FTTUSD,crypto,FTX.com-US Dollar,USD,1,0.00001,0.00000001,tFTTUSD
bitfinex,FTTUSDT,crypto,FTX.com-Tether USDt,USDT,1,0.00001,0.00000001,tFTTUST
bitfinex,FUNUSD,crypto,FunFair-US Dollar,USD,1,0.00001,0.00000001,tFUNUSD
bitfinex,GENUSD,crypto,DAOstack-US Dollar,USD,1,0.00001,0.00000001,tGENUSD
bitfinex,GNOUSD,crypto,Gnosis-US Dollar,USD,1,0.00001,0.00000001,tGNOUSD
bitfinex,GNTBTC,crypto,Golem-Bitcoin,BTC,1,0.00001,0.00000001,tGNTBTC
bitfinex,GNTETH,crypto,Golem-Ethereum,ETH,1,0.00001,0.00000001,tGNTETH
bitfinex,GNTUSD,crypto,Golem-US Dollar,USD,1,0.00001,0.00000001,tGNTUSD
bitfinex,GOTEUR,crypto,ParkinGO-Euro,EUR,1,0.00001,0.00000001,tGOTEUR
bitfinex,GOTUSD,crypto,ParkinGO-US Dollar,USD,1,0.00001,0.00000001,tGOTUSD
bitfinex,GUSDUSD,crypto,GUSD-US Dollar,USD,1,0.00001,0.00000001,tGSDUSD
bitfinex,GTXUSD,crypto,Gate.IO-US Dollar,USD,1,0.00001,0.00000001,tGTXUSD
bitfinex,GTXUSDT,crypto,Gate.IO-Tether USDt,USDT,1,0.00001,0.00000001,tGTXUST
bitfinex,HOTUSD,crypto,Hydro Protocol-US Dollar,USD,1,0.00001,0.00000001,tHOTUSD
bitfinex,IMPUSD,crypto,Ether Kingdoms-US Dollar,USD,1,0.00001,0.00000001,tIMPUSD
bitfinex,IOSTUSD,crypto,IOSToken-US Dollar,USD,1,0.00001,0.00000001,tIOSUSD
bitfinex,IOTABTC,crypto,Iota-Bitcoin,BTC,1,0.00001,0.00000001,tIOTBTC
bitfinex,IOTAETH,crypto,Iota-Ethereum,ETH,1,0.00001,0.00000001,tIOTETH
bitfinex,IOTAEUR,crypto,Iota-Euro,EUR,1,0.00001,0.00000001,tIOTEUR
bitfinex,IOTAGBP,crypto,Iota-Pound Sterling,GBP,1,0.00001,0.00000001,tIOTGBP
bitfinex,IOTAJPY,crypto,Iota-Japanese Yen,JPY,1,0.00001,0.00000001,tIOTJPY
bitfinex,IOTAUSD,crypto,Iota-US Dollar,USD,1,0.00001,0.00000001,tIOTUSD
bitfinex,IQXEOS,crypto,Everipedia-EOS,EOS,1,0.00001,0.00000001,tIQXEOS
bitfinex,IQXUSD,crypto,Everipedia-US Dollar,USD,1,0.00001,0.00000001,tIQXUSD
bitfinex,KANUSD,crypto,BitKan-US Dollar,USD,1,0.00001,0.00000001,tKANUSD
bitfinex,KANUSDT,crypto,BitKan-Tether USDt,USDT,1,0.00001,0.00000001,tKANUST
bitfinex,KNCBTC,crypto,Kyber-Bitcoin,BTC,1,0.00001,0.00000001,tKNCBTC
bitfinex,KNCUSD,crypto,Kyber-US Dollar,USD,1,0.00001,0.00000001,tKNCUSD
bitfinex,KSMUSD,crypto,Kusama-US Dollar,USD,1,0.00001,0.00000001,tKSMUSD
bitfinex,KSMUSDT,crypto,Kusama-Tether USDt,USDT,1,0.00001,0.00000001,tKSMUST
bitfinex,LEOBTC,crypto,Unus Sed LEO-Bitcoin,BTC,1,0.00001,0.00000001,tLEOBTC
bitfinex,LEOEOS,crypto,Unus Sed LEO-EOS,EOS,1,0.00001,0.00000001,tLEOEOS
bitfinex,LEOETH,crypto,Unus Sed LEO-Ethereum,ETH,1,0.00001,0.00000001,tLEOETH
bitfinex,LEOUSD,crypto,Unus Sed LEO-US Dollar,USD,1,0.00001,0.00000001,tLEOUSD
bitfinex,LEOUSDT,crypto,Unus Sed LEO-Tether USDt,USDT,1,0.00001,0.00000001,tLEOUST
bitfinex,LINKUSD,crypto,ChainLink-US Dollar,USD,1,0.00001,0.00000001,tLINK:USD
bitfinex,LINKUSDT,crypto,ChainLink-Tether USDt,USDT,1,0.00001,0.00000001,tLINK:UST
bitfinex,LOOUSD,crypto,Loom-US Dollar,USD,1,0.00001,0.00000001,tLOOUSD
bitfinex,LRCBTC,crypto,Loopring-Bitcoin,BTC,1,0.00001,0.00000001,tLRCBTC
bitfinex,LRCUSD,crypto,Loopring-US Dollar,USD,1,0.00001,0.00000001,tLRCUSD
bitfinex,LTCBTC,crypto,Litecoin-Bitcoin,BTC,1,0.00001,0.00000001,tLTCBTC
bitfinex,LTCUSD,crypto,Litecoin-US Dollar,USD,1,0.00001,0.00000001,tLTCUSD
bitfinex,LTCUSDT,crypto,Litecoin-Tether USDt,USDT,1,0.00001,0.00000001,tLTCUST
bitfinex,LYMUSD,crypto,Lympo-US Dollar,USD,1,0.00001,0.00000001,tLYMUSD
bitfinex,MANUSD,crypto,Matrix-US Dollar,USD,1,0.00001,0.00000001,tMANUSD
bitfinex,MGOUSD,crypto,MobileGo-US Dollar,USD,1,0.00001,0.00000001,tMGOUSD
bitfinex,MITHUSD,crypto,Mithril-US Dollar,USD,1,0.00001,0.00000001,tMITUSD
bitfinex,MKRBTC,crypto,Maker-Bitcoin,BTC,1,0.00001,0.00000001,tMKRBTC
bitfinex,MKRETH,crypto,Maker-Ethereum,ETH,1,0.00001,0.00000001,tMKRETH
bitfinex,MKRUSD,crypto,Maker-US Dollar,USD,1,0.00001,0.00000001,tMKRUSD
bitfinex,MLNUSD,crypto,Melon-US Dollar,USD,1,0.00001,0.00000001,tMLNUSD
bitfinex,MANABTC,crypto,Decentraland-Bitcoin,BTC,1,0.00001,0.00000001,tMNABTC
bitfinex,MANAUSD,crypto,Decentraland-US Dollar,USD,1,0.00001,0.00000001,tMNAUSD
bitfinex,MTNUSD,crypto,Medicalchain-US Dollar,USD,1,0.00001,0.00000001,tMTNUSD
